x,y,z,px,py,pz,pw,u
0.18843,0.20530,0.40618,0.99974,0.00956,0.02072,0.00189,33.90000
0.18843,0.20530,0.40638,0.99974,0.00956,0.02072,0.00189,34.10000
0.18843,0.20530,0.40658,0.99974,0.00956,0.02072,0.00189,34.30000
0.18843,0.20530,0.40678,0.99974,0.00956,0.02072,0.00189,34.50000
0.18843,0.20530,0.40698,0.99974,0.00956,0.02072,0.00189,34.70000
0.18843,0.20530,0.40718,0.99974,0.00956,0.02072,0.00189,34.90000
0.18843,0.20530,0.40738,0.99974,0.00956,0.02072,0.00189,35.10000
0.18843,0.20530,0.40758,0.99974,0.00956,0.02072,0.00189,35.30000
0.18843,0.20530,0.40778,0.99974,0.00956,0.02072,0.00189,35.50000
0.18843,0.20530,0.40798,0.99974,0.00956,0.02072,0.00189,35.70000
0.18843,0.20530,0.40818,0.99974,0.00956,0.02072,0.00189,35.90000
0.18843,0.20530,0.40838,0.99974,0.00956,0.02072,0.00189,36.10000
0.18843,0.20530,0.40858,0.99974,0.00956,0.02072,0.00189,36.30000
0.18843,0.20530,0.40878,0.99974,0.00956,0.02072,0.00189,36.50000
0.18843,0.20530,0.40898,0.99974,0.00956,0.02072,0.00189,36.70000
0.18843,0.20530,0.40918,0.99974,0.00956,0.02072,0.00189,36.90000
0.18843,0.20530,0.40938,0.99974,0.00956,0.02072,0.00189,37.10000
0.18843,0.20530,0.40958,0.99974,0.00956,0.02072,0.00189,37.30000
0.18843,0.20530,0.40978,0.99974,0.00956,0.02072,0.00189,37.50000
0.18843,0.20530,0.40998,0.99974,0.00956,0.02072,0.00189,37.70000
0.18843,0.20530,0.41018,0.99974,0.00956,0.02072,0.00189,37.90000
0.18843,0.20530,0.41038,0.99974,0.00956,0.02072,0.00189,38.10000
0.18843,0.20530,0.41058,0.99974,0.00956,0.02072,0.00189,38.30000
0.18843,0.20530,0.41078,0.99974,0.00956,0.02072,0.00189,38.50000
0.18843,0.20530,0.41098,0.99974,0.00956,0.02072,0.00189,38.70000
